abstract,keyword,country
"This paper introduces a novel hierarchical Bayesian model specifically designed to address challenges in Inverse Uncertainty Quantification (IUQ) for time-dependent problems in nuclear Thermal Hydraulics (TH) systems. The unique characteristics of time-dependent data, such as high dimensionality and correlation in model outputs requires special attention in the IUQ process. By integrating Gaussian Processes (GP) with Principal Component Analysis (PCA), we efficiently construct surrogate models that effectively handle the complexity of dynamic TH systems. Additionally, we incorporate Neural Network (NN) models for time series regression, enhancing the computational accuracy and facilitating derivative calculations for efficient posterior sampling using the Hamiltonian Monte Carlo Method - No U-Turn Sampler (NUTS).
We demonstrate the effectiveness of this hierarchical Bayesian approach using the transient experiments in the PSBT benchmark. Our results show improved estimates of PMPs’ posterior distributions and a reduced tendency for over-fitting, compared to conventional single-level Bayesian models. This approach offers a promising framework for extending IUQ to more complex, time-dependent problems.",[''],[]
"During times of increasing antibiotic resistance and the spread of infectious diseases like COVID-19, it is important to classify genes related to antibiotic resistance. As natural language processing has advanced with transformer-based language models, many language models that learn characteristics of nucleotide sequences have also emerged. These models show good performance in classifying various features of nucleotide sequences. When classifying nucleotide sequences, not only the sequence itself, but also various background knowledge is utilized. In this study, we use not only a nucleotide sequence-based language model but also a text language model based on PubMed articles to reflect more biological background knowledge in the model. We propose a method to fine-tune the nucleotide sequence language model and the text language model based on various databases of antibiotic resistance genes. We also propose an LLM-based augmentation technique to supplement the data and an ensemble method to effectively combine the two models. We also propose a benchmark for evaluating the model. Our method achieved better performance than the nucleotide sequence language model in the drug resistance class prediction.",[''],[]
"A quantum stochastic differential equation (qsde) on Fock space over L2superscript𝐿2L^{2}italic_L start_POSTSUPERSCRIPT 2 end_POSTSUPERSCRIPT differential 1111-forms is given from the small “time” flow of which the trace of the connection Laplacian heat kernel for the spinor endomorphism bundle can be computed over any compact Ricci-flat Riemannian manifold. The existence of the stochastic flow is established by adapting the construction from [14]. When the manifold supports a parallel spinor – Ricci-flatness is a required integrability condition for parallel spinors, the trace of Dirac Laplacian heat kernel of the spinor bundle can be recovered. For 4444-manifolds, this corresponds to the spectral action, and realizes Einstein-Hilbert action as a stochastic flow.",[''],[]
"Wind is one kind of high-efficient, environmentally-friendly and cost-effective energy source.
Wind power, as one of the largest renewable energy in the world, has been playing a more and more important role in supplying electricity.
Though growing dramatically in recent years, the amount of generated wind power can be directly or latently affected by multiple uncertain factors, such as wind speed, wind direction, temperatures, etc.
More importantly, there exist very complicated dependencies of the generated power on the latent composition of these multiple time-evolving variables,
which are always ignored by existing works and thus largely hinder the prediction performances.
To this end, we propose DEWP, a novel Deep Expansion learning for Wind Power forecasting framework to carefully model the complicated dependencies with adequate expressiveness.
DEWP starts with a stack-by-stack architecture, where each stack is composed of (i) a variable expansion block that makes use of convolutional layers to capture dependencies among multiple variables;
(ii) a time expansion block that applies Fourier series and backcast/forecast mechanism to learn temporal dependencies in sequential patterns.
These two tailored blocks expand raw inputs into different latent feature spaces which can model different levels of dependencies of time-evolving sequential data.
Moreover, we propose an inference block corresponding for each stack, which applies multi-head self-attentions to acquire attentive features and maps expanded latent representations into generated wind power.
In addition, to make DEWP more expressive in handling deep neural architectures, we adapt doubly residue learning to process stack-by-stack outputs. Accurate wind power forecasting is then better achieved through fine-grained outputs by continuously removing stack residues and accumulating useful stack forecasts.
Finally, we present extensive experiments in the real-world wind power forecasting application on two datasets from two different turbines, in order to demonstrate the effectiveness of our approach.","['Wind', 'Power', 'Forecasting,', 'Time', 'Series', 'Forecasting,', 'Deep', 'Learning']","['OxfordOxfordUK', 'UniversityTempeArizonaUSA', 'ResearchBeijingChina', 'SciencesBeijingChina', 'TechnologyGuangzhouChina']"
"We prove that the highest density of non-overlapping translates of a given centrally symmetric convex domain relative to its outer parallel domain of given outer radius is attained by a lattice packing in the Euclidean plane. This generalizes some earlier (classical) results. Sharp upper bounds are proved for the analogue problem on congruent circular disks in the spherical (resp., hyperbolic) plane and on congruent balls in Euclidean 3333-space.",[''],[]
"We present magnetostriction and thermal expansion measurements on multiferroic (Ni0.930.93{}_{0.93}start_FLOATSUBSCRIPT 0.93 end_FLOATSUBSCRIPTCo0.070.07{}_{0.07}start_FLOATSUBSCRIPT 0.07 end_FLOATSUBSCRIPT)33{}_{3}start_FLOATSUBSCRIPT 3 end_FLOATSUBSCRIPTV22{}_{2}start_FLOATSUBSCRIPT 2 end_FLOATSUBSCRIPTO88{}_{8}start_FLOATSUBSCRIPT 8 end_FLOATSUBSCRIPT. The high field phase diagrams up to 33 T along the a𝑎aitalic_a, b𝑏bitalic_b and c𝑐citalic_c directions are built. For H//a𝑎aitalic_a, as the magnetic field increasing, two intermediate phases appear between the incommensurate phase and the paramagnetic phase at about 7 K, and then a magnetically induced phase appears above the paramagnetic phase. For H//b𝑏bitalic_b, a thermal expansion measurement indicates a mutation in the spin lattice coupling of the high field phases. The interlaced phase boundary suggests a mixed state in the optical high field phase. For H//c𝑐citalic_c, an intermediate phase between the commensurate phase and the incommensurate phase is detected. A nonlinear boundary between the intermediate phase and the low temperature incommensurate phase, and a clear boundary between the commensurate phase and the paramagnetic phase are found. These results indicate that doping Co2+limit-from2{}^{2+}start_FLOATSUPERSCRIPT 2 + end_FLOATSUPERSCRIPT breaks the weak ferromagnetic moment of the commensurate phase, which exists in the parent compound Ni33{}_{3}start_FLOATSUBSCRIPT 3 end_FLOATSUBSCRIPTV22{}_{2}start_FLOATSUBSCRIPT 2 end_FLOATSUBSCRIPTO88{}_{8}start_FLOATSUBSCRIPT 8 end_FLOATSUBSCRIPT and (Ni0.90.9{}_{0.9}start_FLOATSUBSCRIPT 0.9 end_FLOATSUBSCRIPTCo0.10.1{}_{0.1}start_FLOATSUBSCRIPT 0.1 end_FLOATSUBSCRIPT)33{}_{3}start_FLOATSUBSCRIPT 3 end_FLOATSUBSCRIPTV22{}_{2}start_FLOATSUBSCRIPT 2 end_FLOATSUBSCRIPTO88{}_{8}start_FLOATSUBSCRIPT 8 end_FLOATSUBSCRIPT. This nonlinear influence reflects complicated spin modulation in Ni33{}_{3}start_FLOATSUBSCRIPT 3 end_FLOATSUBSCRIPTV22{}_{2}start_FLOATSUBSCRIPT 2 end_FLOATSUBSCRIPTO88{}_{8}start_FLOATSUBSCRIPT 8 end_FLOATSUBSCRIPT by doping Co2+limit-from2{}^{2+}start_FLOATSUPERSCRIPT 2 + end_FLOATSUPERSCRIPT.",[''],['China']
,[''],[]
"We give an example for the Kuznetsov-Shinder conjecture, with infinitely many non-isomorphic but L-equivalent varieties.",[''],[]
,[''],[]
"Smart contracts are computer programs running on blockchains to automate the transaction execution between users.
The absence of contract specifications poses a real challenge to the correctness verification of
smart contracts.
Program invariants are properties that are always preserved throughout the execution, which
characterize an important aspect of the program behaviors.
In this paper, we propose a novel invariant generation framework, InvCon+, for Solidity smart
contracts.
InvCon+ extends the existing invariant detector, InvCon, to automatically produce verified
contract invariants based on both dynamic inference and static verification.
Unlike InvCon+, InvCon only produces likely invariants, which have a high probability to hold,
yet are still not verified against the contract code.
Particularly, InvCon+ is able to infer more expressive invariants that capture richer semantic
relations of contract code.
We evaluate InvCon+ on 361 ERC20 and 10 ERC721 real-world contracts, as well as common
ERC20 vulnerability benchmarks.
The experimental results indicate that InvCon+ efficiently produces high-quality invariant
specifications, which can be used to secure smart contracts from common vulnerabilities.","['Index', 'Terms: ', 'Smart contract, invariant detection.']",['Singapore']
"Network embedding, which maps graphs to distributed representations, is a unified framework for various graph inference tasks. According to the topology properties (e.g., structural roles and community memberships of nodes) to be preserved, it can be categorized into the identity and position embedding. However, existing methods can only capture one type of property. Some approaches can support the inductive inference that generalizes the embedding model to new nodes or graphs but relies on the availability of attributes. Due to the complicated correlations between topology and attributes, it is unclear for some inductive methods which type of property they can capture. In this study, we explore a unified framework for the joint inductive inference of identity and position embeddings without attributes. An inductive random walk embedding (IRWE) method is proposed, which combines multiple attention units to handle the random walk on graph topology and simultaneously derives identity and position embeddings that are jointly optimized. In particular, we demonstrate that some random walk statistics can be informative features to characterize node identities and positions while supporting the inductive embedding inference. Experiments validate the superior performance of IRWE beyond various baselines for the transductive and inductive inference of identity and position embeddings.","['Index', 'Terms: ', 'Random walk, inductive graph representation learning, node identity embedding, node position embedding.']",[]
